geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
50050,-8.058537672,-34.8853069,recife,PE
50060,-8.0623125,-34.884963,recife,PE
50050,-8.050585348,-34.89338578,recife,PE
53012,-5.783670911,-35.1969468,natal,RN
57060,-9.590206631,-35.76699665,maceio,AL
57073,-9.563074324,-35.77119958,maceio,AL
57020,-9.536067882,-35.7514037,maceio,AL
57061,-9.577033478,-35.77185498,maceio,AL
57038,-9.632971027,-35.6969696,maceio,AL
57044,-9.62863786,-35.7113837,maceio,AL
57035,-9.65644157,-35.7119949,maceio,AL
57040,-9.649288289,-35.72445273,maceio,AL
57010,-9.67352297,-35.75955,maceió,AL
57046,-9.613217239,-35.71963365,maceio,AL
57010,-9.670556796,-35.75403473,maceio,AL
57035,-9.657588511,-35.70809412,maceió,AL
57030,-9.665630676,-35.7183083,maceio,AL
57035,-9.655892434,-35.70042209,maceio,AL
57063,-9.617634,-35.7627105,maceio,AL
57051,-9.651071003,-35.73143997,maceio,AL
57051,-9.652950387,-35.73263057,maceio,AL
57035,-9.656653957,-35.70960004,maceio,AL
58035,-7.062454677,-34.84178048,joao pessoa,PB
58037,-7.090751803,-34.8369299,joao pessoa,PB
58038,-7.101960317,-34.84236014,joão pessoa,PB
58080,-7.170129768,-34.88957283,joao pessoa,PB
58039,-7.113370709,-34.82467295,joao pessoa,PB
58052,-7.157376566,-34.83253336,joao pessoa,PB
58030,-7.115545624,-34.8557625,joao pessoa,PB
58032,-7.119528406,-34.83336265,joao pessoa,PB
58071,-7.166582105,-34.86345019,joão pessoa,PB
58053,-7.151973655,-34.84781753,joao pessoa,PB
58013,-7.122313509,-34.88201563,joao pessoa,PB
58013,-7.122529907,-34.86944657,joao pessoa,PB
58051,-7.152091417,-34.83820211,joao pessoa,PB
58033,-7.113187518,-34.8398525,joao pessoa,PB
58013,-7.120495026,-34.87771321,joao pessoa,PB
58076,-7.17546112,-34.88217123,joao pessoa,PB
58083,-7.180546969,-34.9227016,joao pessoa,PB
58010,-7.117192928,-34.88896398,joão pessoa,PB
58025,-7.113009226,-34.86325657,joao pessoa,PB
58035,-7.070276338,-34.83912686,joao pessoa,PB
58028,-7.10364336,-34.85683923,joao pessoa,PB
58051,-7.14604151,-34.84201144,joao pessoa,PB
58035,-7.068610332,-34.84152092,joão pessoa,PB
58038,-7.099923856,-34.83986604,joao pessoa,PB
58038,-7.103493129,-34.83614237,joao pessoa,PB
58052,-7.1569845,-34.84390275,joao pessoa,PB
58031,-7.112860136,-34.8486128,joao pessoa,PB
58010,-7.119904002,-34.8913601,joao pessoa,PB
58085,-7.141041891,-34.88702165,joao pessoa,PB
58046,-7.131637979,-34.82528062,joao pessoa,PB
58015,-7.134092294,-34.87485808,joao pessoa,PB
58070,-7.157707362,-34.88043007,joão pessoa,PB
58083,-7.177541943,-34.92467695,joao pessoa,PB
58038,-7.103296854,-34.83785629,joao pessoa,PB
58063,-7.20330938,-34.84980763,joao pessoa,PB
58045,-7.123297631,-34.82665468,joão pessoa,PB
58046,-7.146649866,-34.81167284,joao pessoa,PB
58037,-7.084397001,-34.83315543,joao pessoa,PB
58013,-7.120915847,-34.87018392,joao pessoa,PB
58037,-7.082063246,-34.8376817,joão pessoa,PB
58051,-7.152962396,-34.83441042,joao pessoa,PB
58064,-7.205032278,-34.84242679,joao pessoa,PB
58045,-7.123199406,-34.82490963,joao pessoa,PB
58076,-7.177537624,-34.87464193,joao pessoa,PB
58034,-7.10553513,-34.84279065,joão pessoa,PB
58073,-7.16657016,-34.84785618,joao pessoa,PB
58071,-7.163955797,-34.86963202,joao pessoa,PB
58055,-7.16941565,-34.83790992,joao pessoa,PB
58038,-7.112332047,-34.83244362,joao pessoa,PB
58015,-7.1282013,-34.88271084,joao pessoa,PB
58063,-7.199233896,-34.85145026,joão pessoa,PB
58030,-7.11043601,-34.85149882,joao pessoa,PB
58040,-7.127235618,-34.86676642,joao pessoa,PB
58038,-7.108443,-34.8329205,joao pessoa,PB
58035,-7.0713632,-34.84622764,joao pessoa,PB
58033,-7.116119793,-34.83660436,joão pessoa,PB
58025,-7.109781852,-34.86362031,joao pessoa,PB
58058,-7.165377984,-34.82916965,joao pessoa,PB
58027,-7.100423962,-34.86299327,joao pessoa,PB
58015,-7.130391925,-34.8705898,joao pessoa,PB
58037,-7.084459198,-34.83707523,joao pessoa,PB
58078,-7.180554059,-34.88242914,joao pessoa,PB
58040,-7.132055211,-34.86071519,joao pessoa,PB
58030,-7.116575327,-34.857522,joao pessoa,PB
58050,-7.135472631,-34.85365713,joao pessoa,PB
58030,-7.119713732,-34.8583851,joao pessoa,PB
58090,-7.140826038,-34.91349021,joao pessoa,PB
58037,-7.07512839,-34.83059567,joao pessoa,PB
58052,-7.157861497,-34.83448277,joao pessoa,PB
58038,-7.100576277,-34.84066867,joao pessoa,PB
58037,-7.074140348,-34.83855943,joao pessoa,PB
58057,-7.184321954,-34.84587278,joao pessoa,PB
58046,-7.157131453,-34.8220406,joao pessoa,PB
58056,-7.171858445,-34.83693403,joao pessoa,PB
58081,-7.178177232,-34.89752922,joao pessoa,PB
58015,-7.138598658,-34.87929411,joao pessoa,PB
58051,-7.148567766,-34.83050854,joao pessoa,PB
58035,-7.064075017,-34.84254014,joao pessoa,PB
58039,-7.1133345,-34.82378775,joao pessoa,PB
58030,-7.113537471,-34.85107308,joao pessoa,PB
58051,-7.144561036,-34.84241521,joao pessoa,PB
58035,-7.066780251,-34.84762659,joao pessoa,PB
58046,-7.159543815,-34.82079065,joão pessoa,PB
58042,-7.120870394,-34.85064642,joao pessoa,PB
58087,-7.158063059,-34.89355658,joao pessoa,PB
58035,-7.069494353,-34.83896892,joao pessoa,PB
58057,-7.182824316,-34.84186753,joão pessoa,PB
58052,-7.158916624,-34.83624225,joão pessoa,PB
58057,-7.182170413,-34.8466682,joao pessoa,PB
58010,-7.115810867,-34.88423604,joao pessoa,PB
58035,-7.066930663,-34.84667606,joao pessoa,PB
58040,-7.122176905,-34.86755584,joao pessoa,PB
58078,-7.17963762,-34.88198534,joao pessoa,PB
58036,-7.096075292,-34.84555899,joao pessoa,PB
58052,-7.158956742,-34.83839581,joao pessoa,PB
58071,-7.164737548,-34.86978997,joao pessoa,PB
58052,-7.156914496,-34.84288968,joão pessoa,PB
58045,-7.124942268,-34.82531926,joao pessoa,PB
58036,-7.094194606,-34.84206944,joao pessoa,PB
58013,-7.125417095,-34.87576977,joão pessoa,PB
58090,-7.134573295,-34.91094466,joao pessoa,PB
58039,-7.115181475,-34.82940018,joao pessoa,PB
58038,-7.110225261,-34.83330068,joao pessoa,PB
58045,-7.140614658,-34.81740052,joao pessoa,PB
58062,-7.204646535,-34.83798295,joao pessoa,PB
58052,-7.154036246,-34.84155333,joao pessoa,PB
58063,-7.197033587,-34.85663302,joao pessoa,PB
58075,-7.182497252,-34.87145655,joao pessoa,PB
58030,-7.114512489,-34.85232056,joao pessoa,PB
58013,-7.125462095,-34.87567977,joao pessoa,PB
58030,-7.118937,-34.85915023,joao pessoa,PB
58038,-7.107712652,-34.83475894,joao pessoa,PB
58037,-7.09697787,-34.83645063,joão pessoa,PB
58066,-7.215802835,-34.841455,joão pessoa,PB
58078,-7.179476134,-34.88008444,joao pessoa,PB
58032,-7.116938043,-34.83492251,joao pessoa,PB
58053,-7.15466393,-34.85363497,joao pessoa,PB
58030,-7.106919109,-34.85557839,joao pessoa,PB
58038,-7.09899337,-34.84279252,joao pessoa,PB
58051,-7.144400158,-34.83958486,joao pessoa,PB
58015,-7.137948719,-34.88156796,joão pessoa,PB
58035,-7.06699011,-34.8481246,joao pessoa,PB
58058,-7.16999519,-34.82781003,joao pessoa,PB
58035,-7.071560936,-34.83615166,joão pessoa,PB
58040,-7.119866227,-34.86901253,joao pessoa,PB
58010,-7.119162901,-34.88603179,joao pessoa,PB
58036,-7.096075292,-34.84555899,joao pessoa,PB
58045,-7.133985932,-34.8208774,joão pessoa,PB
58055,-7.169229723,-34.83995477,joão pessoa,PB
58071,-7.162987652,-34.87000977,joao pessoa,PB
58040,-7.126770917,-34.870233,joao pessoa,PB
58046,-7.15209213,-34.80927022,joao pessoa,PB
58045,-7.123199406,-34.82490963,joao pessoa,PB
58032,-7.118981497,-34.83705333,joao pessoa,PB
58011,-7.127022384,-34.89131602,joão pessoa,PB
58038,-7.110495796,-34.83627506,joao pessoa,PB
58079,-7.182275698,-34.89108171,joao pessoa,PB
58088,-7.155254829,-34.89829916,joao pessoa,PB
58063,-7.205693228,-34.84921143,joao pessoa,PB
58028,-7.098351225,-34.85380449,joao pessoa,PB
58039,-7.116888415,-34.82883534,joao pessoa,PB
58053,-7.15112102,-34.85062444,joao pessoa,PB
58075,-7.185430027,-34.87050946,joao pessoa,PB
58045,-7.143257887,-34.81360399,joao pessoa,PB
58038,-7.099919065,-34.84256276,joão pessoa,PB
58038,-7.106892827,-34.82744208,joao pessoa,PB
58051,-7.146299927,-34.84144894,joao pessoa,PB
58080,-7.17521752,-34.89232285,joao pessoa,PB
58038,-7.102720386,-34.83423329,joao pessoa,PB
58038,-7.10462218,-34.83049085,joao pessoa,PB
58083,-7.177541943,-34.92467695,joao pessoa,PB
58045,-7.120104286,-34.82485795,joao pessoa,PB
58052,-7.155767515,-34.82580209,joao pessoa,PB
58013,-7.125546971,-34.8756127,joao pessoa,PB
58056,-7.176285697,-34.84387754,joao pessoa,PB
58038,-7.102359576,-34.83122639,joao pessoa,PB
58037,-7.075727531,-34.83477544,joao pessoa,PB
58084,-7.16546567,-34.90757496,joao pessoa,PB
58078,-7.181334251,-34.88294582,joão pessoa,PB
58038,-7.100226796,-34.83901542,joão pessoa,PB
58031,-7.117502522,-34.84589484,joao pessoa,PB
58013,-7.118674945,-34.88204166,joao pessoa,PB
58043,-7.12036316,-34.83553317,joao pessoa,PB
58055,-7.176026979,-34.84071671,joao pessoa,PB
58038,-7.103493129,-34.83614237,joao pessoa,PB
58076,-7.1746527,-34.88477986,joao pessoa,PB
58085,-7.145254425,-34.88682965,joao pessoa,PB
58035,-7.071317225,-34.84600617,joao pessoa,PB
58046,-7.161747026,-34.83989369,joao pessoa,PB
58053,-7.154261571,-34.85053231,joao pessoa,PB
58035,-7.070493531,-34.84528477,joao pessoa,PB
58073,-7.16312618,-34.8500798,joao pessoa,PB
58038,-7.106188474,-34.83740476,joao pessoa,PB
58090,-7.138220535,-34.91062547,joao pessoa,PB
58088,-7.157340587,-34.89922744,joao pessoa,PB
58033,-7.11325339,-34.84153117,joao pessoa,PB
58036,-7.095377336,-34.84235882,joao pessoa,PB
58025,-7.107299832,-34.86704517,joao pessoa,PB
58030,-7.110201218,-34.85222851,joao pessoa,PB
58045,-7.124200126,-34.82697172,joao pessoa,PB
58038,-7.110567576,-34.82787927,joao pessoa,PB
58036,-7.096075292,-34.84555899,joao pessoa,PB
58058,-7.165539207,-34.83028423,joao pessoa,PB
58088,-7.149076135,-34.90728896,joao pessoa,PB
58042,-7.121033497,-34.83931033,joao pessoa,PB
58037,-7.09145719,-34.83445589,joao pessoa,PB
58057,-7.180498624,-34.83908016,joão pessoa,PB
58025,-7.108229986,-34.86761095,joao pessoa,PB
58025,-7.117119071,-34.86380151,joao pessoa,PB
58039,-7.1133345,-34.82378775,joao pessoa,PB
58045,-7.123199406,-34.82490963,joao pessoa,PB
58030,-7.118680453,-34.85556,joao pessoa,PB
58086,-7.151980547,-34.89182217,joao pessoa,PB
58038,-7.099554236,-34.84137446,joao pessoa,PB
58051,-7.144467842,-34.84451183,joao pessoa,PB
58050,-7.131808602,-34.84061334,joão pessoa,PB
58034,-7.110187627,-34.84162947,joao pessoa,PB
58037,-7.080911489,-34.83729956,joao pessoa,PB
58043,-7.124225648,-34.83720707,joao pessoa,PB
58020,-7.105838479,-34.87643921,joao pessoa,PB
58076,-7.179672489,-34.87731191,joao pessoa,PB
58051,-7.147919694,-34.84854509,joao pessoa,PB
58015,-7.134892041,-34.87100396,joao pessoa,PB
58042,-7.121466,-34.8469333,joao pessoa,PB
58053,-7.14942098,-34.85071174,joao pessoa,PB
58070,-7.152090696,-34.87859256,joao pessoa,PB
58037,-7.078901983,-34.83937346,joao pessoa,PB
58075,-7.179223923,-34.87018722,joao pessoa,PB
58063,-7.20512738,-34.85310074,joao pessoa,PB
58078,-7.180369208,-34.88335404,joao pessoa,PB
58036,-7.087775331,-34.84108384,joao pessoa,PB
58074,-7.173587347,-34.8575893,joao pessoa,PB
58037,-7.078229916,-34.83611819,joao pessoa,PB
58046,-7.157234454,-34.81911095,joao pessoa,PB
58045,-7.1417318,-34.81593263,joao pessoa,PB
58031,-7.111580571,-34.84673639,joao pessoa,PB
58028,-7.107453362,-34.84514556,joao pessoa,PB
58052,-7.155018283,-34.8332897,joao pessoa,PB
58036,-7.086265491,-34.84518632,joao pessoa,PB
58032,-7.118981497,-34.83705333,joao pessoa,PB
58038,-7.099955307,-34.84315668,joao pessoa,PB
58030,-7.113045673,-34.85258921,joao pessoa,PB
58090,-7.138220535,-34.91062547,joao pessoa,PB
58052,-7.155178827,-34.8373153,joao pessoa,PB
58067,-7.206097549,-34.85544879,joao pessoa,PB
58073,-7.164242547,-34.85105219,joão pessoa,PB
58071,-7.16450426,-34.87376276,joao pessoa,PB
58038,-7.110800398,-34.83197056,joao pessoa,PB
58036,-7.09534426,-34.84481973,joão pessoa,PB
58052,-7.157059827,-34.83067233,joão pessoa,PB
58075,-7.172800393,-34.88607198,joao pessoa,PB
58038,-7.099621973,-34.83384791,joao pessoa,PB
58037,-7.075194957,-34.83058997,joao pessoa,PB
58046,-7.135994556,-34.83332482,joao pessoa,PB
58073,-7.165258574,-34.85817288,joao pessoa,PB
58035,-7.069403484,-34.84115881,joao pessoa,PB
58013,-7.118312281,-34.88205825,joao pessoa,PB
58030,-7.113503515,-34.852203,joao pessoa,PB
58038,-7.110449591,-34.83514666,joao pessoa,PB
58052,-7.156330438,-34.84097866,joao pessoa,PB
58020,-7.114752419,-34.87144007,joao pessoa,PB
58028,-7.104947553,-34.85770857,joao pessoa,PB
58043,-7.12471786,-34.83849885,joao pessoa,PB
58051,-7.144775764,-34.84159523,joao pessoa,PB
58071,-7.16471766,-34.87038118,joao pessoa,PB
58085,-7.138807303,-34.88527032,joao pessoa,PB
58082,-7.184781648,-34.9064519,joao pessoa,PB
58039,-7.118323409,-34.82554205,joao pessoa,PB
58032,-7.116204789,-34.83647627,joão pessoa,PB
58063,-7.206515351,-34.8528714,joao pessoa,PB
58079,-7.186631338,-34.88949442,joao pessoa,PB
58070,-7.14679703,-34.87454222,joão pessoa,PB
58037,-7.091214664,-34.83447798,joão pessoa,PB
58043,-7.122754561,-34.83589,joao pessoa,PB
58045,-7.126260286,-34.82505455,joao pessoa,PB
58040,-7.128809488,-34.86395893,joao pessoa,PB
58013,-7.119166004,-34.87404931,joao pessoa,PB
58069,-7.200730182,-34.88520523,joão pessoa,PB
58030,-7.110201218,-34.85222851,joao pessoa,PB
58045,-7.119460464,-34.8257835,joao pessoa,PB
58045,-7.119458475,-34.82702003,joao pessoa,PB
58037,-7.074185805,-34.83862835,joao pessoa,PB
59064,-5.833189473,-35.21431166,natal,RN
59025,-5.784737972,-35.20544561,natal,RN
59067,-5.858947288,-35.24596161,natal,RN
59086,-5.870773341,-35.20888723,natal,RN
59015,-5.805061455,-35.20215321,natal,RN
59062,-5.815326064,-35.22682592,natal,RN
59012,-5.777433114,-35.19838374,natal,RN
59068,-5.8562595,-35.23363875,natal,RN
59065,-5.838360454,-35.21597726,natal,RN
59066,-5.851118871,-35.21889777,natal,RN
59064,-5.8321485,-35.2231245,natal,RN
59078,-5.854156891,-35.20066505,natal,RN
59020,-5.802837618,-35.20164321,natal,RN
59082,-5.864338396,-35.18923477,natal,RN
59037,-5.805179787,-35.22627096,natal,RN
59056,-5.81601743,-35.20307773,natal,RN
59090,-5.885825448,-35.17532699,natal,RN
59078,-5.861600496,-35.21465769,natal,RN
59040,-5.727435857,-35.2609452,natal,RN
59064,-5.843131953,-35.21445035,natal,RN
59012,-5.782194475,-35.20236693,natal,RN
59060,-5.81443938,-35.2484442,natal,RN
59064,-5.837181129,-35.21339767,natal,RN
59054,-5.810642387,-35.21847413,natal,RN
59067,-5.868855031,-35.22697202,natal,RN
59071,-5.821763951,-35.23997662,natal,RN
59054,-5.810642387,-35.21847413,natal,RN
59056,-5.822493736,-35.19709316,natal,RN
59062,-5.810875732,-35.23604502,natal,RN
59064,-5.8321485,-35.2231245,natal,RN
59020,-5.797390683,-35.20058664,natal,RN
59064,-5.836091154,-35.21513943,natal,RN
59056,-5.822796108,-35.20089019,natal,RN
59075,-5.825074359,-35.20160271,natal,RN
59010,-5.769769746,-35.20264706,natal,RN
59074,-5.823181974,-35.26256546,natal,RN
59067,-5.87123605,-35.23038739,natal,RN
59012,-5.78150433,-35.19998804,natal,RN
59067,-5.87047061,-35.22090346,natal,RN
59020,-5.801321087,-35.20568486,natal,RN
59071,-5.822248714,-35.2379855,natal,RN
59075,-5.822496492,-35.20701289,natal,RN
59064,-5.833189473,-35.21431166,natal,RN
59064,-5.838693212,-35.21419001,natal,RN
59064,-5.834866411,-35.21608798,natal,RN
59020,-5.793308074,-35.20026908,natal,RN
59062,-5.815996752,-35.22145657,natal,RN
59056,-5.817677322,-35.20207402,natal,RN
59012,-5.78055485,-35.19858624,natal,RN
59073,-5.854324391,-35.25100695,natal,RN
59014,-5.790382795,-35.19527155,natal,RN
59064,-5.842082723,-35.21943834,natal,RN
59064,-5.835337103,-35.21469792,natal,RN
59040,-5.796493251,-35.22784042,natal,RN
59067,-5.873943216,-35.22748986,natal,RN
59054,-5.810642387,-35.21847413,natal,RN
59062,-5.812424832,-35.23692861,natal,RN
59056,-5.817677322,-35.20207402,natal,RN
59020,-5.803131389,-35.20299948,natal,RN
59056,-5.822884394,-35.20463686,natal,RN
59082,-5.865520833,-35.19122195,natal,RN
59050,-5.80689116,-35.2355611,natal,RN
59090,-5.886819492,-35.16913764,natal,RN
59054,-5.812271756,-35.21893205,natal,RN
59064,-5.8321485,-35.2231245,natal,RN
59015,-5.797205895,-35.19830239,natal,RN
59022,-5.805773749,-35.20521553,natal,RN
59012,-5.779769879,-35.20138773,natal,RN
59073,-5.852734198,-35.25248479,natal,RN
59022,-5.804312993,-35.20463626,natal,RN
59054,-5.811305886,-35.21447793,natal,RN
59015,-5.813429678,-35.20116133,natal,RN
59080,-5.851241769,-35.20752963,natal,RN
59014,-5.792693147,-35.19492575,natal,RN
59076,-5.832762883,-35.20658617,natal,RN
59060,-5.821323882,-35.20998232,natal,RN
59054,-5.808031502,-35.22323184,natal,RN
59015,-5.799712845,-35.19947714,natal,RN
59020,-5.804299139,-35.20379004,natal,RN
59063,-5.818950827,-35.21633146,natal,RN
59054,-5.811123248,-35.21872038,natal,RN
59075,-5.861091785,-35.21440539,natal,RN
59065,-5.837849916,-35.22159562,natal,RN
59037,-5.801032581,-35.22296279,natal,RN
59084,-5.868729586,-35.19870163,natal,RN
59067,-5.872671838,-35.22817333,natal,RN
59075,-5.822895102,-35.21218996,natal,RN
59025,-5.792597413,-35.20677698,natal,RN
59063,-5.820899165,-35.22299459,natal,RN
59020,-5.8014649,-35.20264207,natal,RN
59082,-5.861165019,-35.19944341,natal,RN
59062,-5.816196726,-35.22314568,natal,RN
59091,-5.879912621,-35.19863913,natal,RN
59066,-5.845844828,-35.21819702,natal,RN
59092,-5.8822657,-35.18049877,natal,RN
59091,-5.879669992,-35.19725826,natal,RN
59062,-5.816584679,-35.22697887,natal,RN
59050,-5.801076608,-35.22822843,natal,RN
59010,-5.768403505,-35.19693918,natal,RN
59090,-5.882330807,-35.17884697,natal,RN
59067,-5.876268757,-35.22459587,natal,RN
59082,-5.860550085,-35.19517034,natal,RN
59069,-5.845076151,-35.24234933,natal,RN
59031,-5.806347558,-35.21048726,natal,RN
59082,-5.865309467,-35.19634488,natal,RN
59065,-5.838433075,-35.22173532,natal,RN
59068,-5.85678558,-35.24065976,natal,RN
59082,-5.858230222,-35.19886546,natal,RN
59030,-5.800559888,-35.21129672,natal,RN
59056,-5.820514874,-35.2038194,natal,RN
59070,-5.827293587,-35.23394994,natal,RN
59022,-5.801889657,-35.20815057,natal,RN
59037,-5.803447409,-35.22030013,natal,RN
59015,-5.800969372,-35.1964445,natal,RN
59030,-5.796138603,-35.20965049,natal,RN
59068,-5.856028429,-35.2339572,natal,RN
59082,-5.86284389,-35.20216948,natal,RN
59020,-5.790908431,-35.19767984,natal,RN
59086,-5.863380067,-35.2122478,natal,RN
59054,-5.814463683,-35.2211271,natal,RN
59020,-5.796978999,-35.20004199,natal,RN
59052,-5.809310926,-35.23304583,natal,RN
59067,-5.870574419,-35.22693991,natal,RN
59056,-5.815709843,-35.20355936,natal,RN
59082,-5.861252818,-35.20224322,natal,RN
59014,-5.792132153,-35.18650388,natal,RN
59064,-5.8443885,-35.21306925,natal,RN
59015,-5.808404566,-35.19940712,natal,RN
59066,-5.865252286,-35.22238795,natal,RN
59056,-5.813560226,-35.20706686,natal,RN
59015,-5.798782589,-35.19966886,natal,RN
59056,-5.817615921,-35.20888536,natal,RN
59054,-5.810642387,-35.21847413,natal,RN
59054,-5.813296532,-35.22064845,natal,RN
59014,-5.790590442,-35.19677571,natal,RN
59074,-5.838556998,-35.27464999,natal,RN
59056,-5.80626,-35.2060425,natal,RN
59080,-5.854256162,-35.20484765,natal,RN
59075,-5.821138289,-35.22080028,natal,RN
59082,-5.861165019,-35.19944341,natal,RN
59082,-5.867850384,-35.1878266,natal,RN
59056,-5.817979122,-35.1989622,natal,RN
59076,-5.832869805,-35.20965398,natal,RN
59020,-5.790981406,-35.19752234,natal,RN
59035,-5.804155311,-35.22695073,natal,RN
59022,-5.804548114,-35.20679115,natal,RN
59063,-5.817981645,-35.21599243,natal,RN
59070,-5.826375,-35.23174875,natal,RN
59022,-5.801166137,-35.20874335,natal,RN
59080,-5.854397721,-35.20936534,natal,RN
59094,-5.871662025,-35.1869526,natal,RN
59074,-5.841756053,-35.27361524,natal,RN
59082,-5.86212716,-35.19514437,natal,RN
59010,-5.769694979,-35.20169855,natal,RN
59056,-5.822430679,-35.20443581,natal,RN
59062,-5.820739919,-35.21814536,natal,RN
59030,-5.80027959,-35.21519792,natal,RN
59080,-5.852454308,-35.20786164,natal,RN
59056,-5.820267154,-35.20971343,natal,RN
59056,-5.815267432,-35.20292778,natal,RN
59075,-5.82347833,-35.19792888,natal,RN
59090,-5.888758386,-35.16830646,natal,RN
59012,-5.78150433,-35.19998804,natal,RN
59075,-5.82279459,-35.21040576,natal,RN
59092,-5.875691386,-35.1802315,natal,RN
59054,-5.813733112,-35.2146782,natal,RN
59020,-5.799037787,-35.20092266,natal,RN
59054,-5.810642387,-35.21847413,natal,RN
59067,-5.873285504,-35.2257931,natal,RN
59025,-5.788509527,-35.20705538,natal,RN
59072,-5.822797567,-35.24970157,natal,RN
59090,-5.882427282,-35.1759728,natal,RN
59060,-5.818551653,-35.23229249,natal,RN
59020,-5.793496271,-35.20214734,natal,RN
59056,-5.818312729,-35.20407003,natal,RN
59080,-5.852316042,-35.20850751,natal,RN
59064,-5.84424066,-35.2118025,natal,RN
59010,-5.771719372,-35.19690245,natal,RN
59037,-5.803980844,-35.22182808,natal,RN
