geolocation_id,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
A5016,49015,-10.89877147,-37.08263453,aracaju,SE
A5017,49095,-10.92044401,-37.08861494,aracaju,SE
A5018,49097,-10.93741097,-37.0823381,aracaju,SE
A5019,49035,-10.95172045,-37.0453059,aracaju,SE
A5020,49096,-10.96540163,-37.06446135,aracaju,SE
A5021,49047,-10.9294785,-37.06971975,aracaju,SE
A5022,49048,-10.94147612,-37.07073656,aracaju,SE
A5023,49072,-10.89540255,-37.0688581,aracaju,SE
A5024,49020,-10.92743534,-37.04425757,aracaju,SE
A5025,49065,-10.89630029,-37.05111016,aracaju,SE
A5026,49035,-10.95677508,-37.04612185,aracaju,SE
A5027,49037,-10.99262362,-37.0570201,aracaju,SE
A5028,49025,-10.93862762,-37.05307451,aracaju,SE
A5029,49036,-10.96786922,-37.03783415,aracaju,SE
A5030,49020,-10.92904987,-37.05045007,aracaju,SE
A5031,49037,-10.9901381,-37.07423552,aracaju,SE
A5032,49045,-10.9341983,-37.06386713,aracaju,SE
A5033,49038,-10.99609269,-37.07308242,aracaju,SE
A5034,49015,-10.92541971,-37.05293234,aracaju,SE
A5035,49040,-10.95505872,-37.07825044,aracaju,SE
A5036,49027,-10.94070472,-37.06281494,aracaju,SE
A5037,49032,-10.96478178,-37.05516808,aracaju,SE
A5038,49036,-10.9748439,-37.04342941,aracaju,SE
A5039,49025,-10.93783983,-37.05928449,aracaju,SE
A5040,49004,-11.09889136,-37.14535088,aracaju,SE
A5041,49020,-10.93151858,-37.05509342,aracaju,SE
A5042,49025,-10.9393264,-37.05980939,aracaju,SE
A5043,49070,-10.88708499,-37.07835772,aracaju,SE
A5044,49045,-10.93092379,-37.06513024,aracaju,SE
A5045,49050,-10.92487486,-37.05853826,aracaju,SE
A5046,49010,-10.91092453,-37.05040153,aracaju,SE
A5047,49015,-10.92107542,-37.04854235,aracaju,SE
A5048,49037,-10.97295516,-37.04507208,aracaju,SE
A5049,49045,-10.92952597,-37.06992357,aracaju,SE
A5050,49010,-10.91500048,-37.05236003,aracaju,SE
A5051,49097,-10.93073869,-37.07760237,aracaju,SE
A5052,49050,-10.93031961,-37.0736013,aracaju,SE
A5053,49090,-10.89254411,-37.0966505,aracaju,SE
A5054,49020,-10.9263465,-37.055907,aracaju,SE
A5055,49020,-10.93096206,-37.05186856,aracaju,SE
A5056,49075,-10.91245924,-37.06882637,aracaju,SE
A5057,49032,-10.9698095,-37.05912914,aracaju,SE
A5058,49030,-10.97553932,-37.06423383,aracaju,SE
A5059,49037,-10.99012772,-37.05804931,aracaju,SE
A5060,49035,-10.97230767,-37.04098961,aracaju,SE
A5061,49027,-10.94695423,-37.06389176,aracaju,SE
A5062,49020,-10.93113,-37.04816025,aracaju,SE
A5063,49050,-10.92839645,-37.06707317,aracaju,SE
A5064,49071,-10.8849389,-37.0819984,aracaju,SE
A5065,49025,-10.9384494,-37.06201856,aracaju,SE
A5066,49045,-10.92917188,-37.0675494,aracaju,SE
A5067,49055,-10.91144884,-37.05969724,aracaju,SE
A5068,49037,-10.98504149,-37.05475064,aracaju,SE
A5069,49032,-10.97288029,-37.05921765,aracaju,SE
A5070,49030,-10.97475368,-37.06672777,aracaju,SE
A5071,49015,-10.92359141,-37.04624403,aracaju,SE
A5072,49042,-10.96517052,-37.08045654,aracaju,SE
A5073,49080,-10.91276065,-37.0841198,aracaju,SE
A5074,49045,-10.9341983,-37.06386713,aracaju,SE
A5075,49065,-10.89274272,-37.05202793,aracaju,SE
A5076,49032,-10.97069886,-37.05597401,aracaju,SE
A5077,49025,-10.94165762,-37.05398875,aracaju,SE
A5078,49030,-10.97280645,-37.07493261,aracaju,SE
A5079,49020,-10.92894728,-37.05561922,aracaju,SE
A5080,49055,-10.91539251,-37.06713855,aracaju,SE
A5081,49075,-10.90920983,-37.06694971,aracaju,SE
A5082,49075,-10.91338718,-37.07600286,aracaju,SE
A5083,49020,-10.93055408,-37.05544055,aracaju,SE
A5084,49010,-10.91376,-37.05272,aracaju,SE
A5085,49052,-10.918716,-37.06580267,aracaju,SE
A5086,49097,-10.93319896,-37.08018916,aracaju,SE
A5087,49027,-10.93954002,-37.06283429,aracaju,SE
A5088,49082,-10.90866508,-37.08701368,aracaju,SE
A5089,49055,-10.9141045,-37.06026253,aracaju,SE
A5090,49080,-10.91711059,-37.07959886,aracaju,SE
A5091,49037,-10.99290519,-37.05354447,aracaju,SE
A5092,49045,-10.92952597,-37.06992357,aracaju,SE
A5093,49042,-10.96996569,-37.08350017,aracaju,SE
A5094,49037,-10.99510871,-37.05902456,aracaju,SE
A5095,49030,-10.9721805,-37.06021528,aracaju,SE
A5096,49000,-11.01687753,-37.07266247,aracaju,SE
A5097,49050,-10.927129,-37.06469165,aracaju,SE
A5098,49000,-10.99923602,-37.07189312,aracaju,SE
A5099,49045,-10.93393229,-37.06737467,aracaju,SE
A5100,49085,-10.90779048,-37.08254297,aracaju,SE
A5101,49015,-10.92534651,-37.04539444,aracaju,SE
A5102,49040,-10.95393255,-37.0781678,aracaju,SE
A5103,49045,-10.93213667,-37.06503303,aracaju,SE
A5104,49075,-10.90732217,-37.08076119,aracaju,SE
A5105,49097,-10.93331814,-37.07728191,aracaju,SE
A5106,49030,-10.97058073,-37.07134757,aracaju,SE
A5107,49050,-10.92651404,-37.07073855,aracaju,SE
A5108,49095,-10.92844241,-37.08348779,aracaju,SE
A5109,49097,-10.93957204,-37.07721705,aracaju,SE
A5110,49004,-11.09889136,-37.14535088,aracaju,SE
A5111,49045,-10.93040658,-37.06717849,aracaju,SE
A5112,49047,-10.9294785,-37.06971975,aracaju,SE
A5113,49035,-10.97893473,-37.04512644,aracaju,SE
A5114,49067,-10.87891398,-37.06106792,aracaju,SE
A5115,49042,-10.96198891,-37.08021867,aracaju,SE
A5116,49047,-10.9410776,-37.07744262,aracaju,SE
A5117,49030,-10.97222643,-37.06026203,aracaju,SE
A5118,49004,-11.09889136,-37.14535088,aracaju,SE
A5119,49037,-10.98748558,-37.07066386,aracaju,SE
A5120,49032,-10.96786422,-37.05402189,aracaju,SE
A5121,49042,-10.96720127,-37.08508739,aracaju,SE
A5122,49095,-10.97156374,-37.07213913,aracaju,SE
A5123,49080,-10.91464779,-37.07618493,aracaju,SE
A5124,49000,-11.00649165,-37.08529021,aracaju,SE
A5125,49027,-10.9402671,-37.06468555,aracaju,SE
A5126,49045,-10.93012591,-37.06783159,aracaju,SE
A5127,49052,-10.91444835,-37.06181621,aracaju,SE
A5128,49010,-10.90717066,-37.05393837,aracaju,SE
A5129,49037,-10.99868597,-37.05847965,aracaju,SE
A5130,49037,-10.99039819,-37.05239953,aracaju,SE
A5131,49048,-10.94180323,-37.06674982,aracaju,SE
A5132,49032,-10.96599018,-37.05415752,aracaju,SE
A5133,49025,-10.95373149,-37.05555694,aracaju,SE
A5134,49032,-10.96446356,-37.05570983,aracaju,SE
A5135,49082,-10.91209277,-37.08468832,aracaju,SE
A5136,49082,-10.91039727,-37.0841136,aracaju,SE
A5137,49060,-10.89661058,-37.05947662,aracaju,SE
A5138,49020,-10.92800573,-37.05739795,aracaju,SE
A5139,49082,-10.90866508,-37.08701368,aracaju,SE
A5140,49037,-10.99124694,-37.06159261,aracaju,SE
A5141,49082,-10.91010404,-37.08453981,aracaju,SE
A5142,49035,-10.97357511,-37.04236692,aracaju,SE
A5143,49001,-11.00365538,-37.08753777,aracaju,SE
A5144,49047,-10.93572151,-37.0743085,aracaju,SE
A5145,49026,-10.95438575,-37.054978,aracaju,SE
A5146,49010,-10.91376,-37.05272,aracaju,SE
A5147,49043,-10.97631532,-37.08624778,aracaju,SE
A5148,49045,-10.93445669,-37.0635809,aracaju,SE
A5149,49026,-10.93477018,-37.05316006,aracaju,SE
A5150,49040,-10.95223346,-37.07759976,aracaju,SE
A5151,49042,-10.96429338,-37.08128834,aracaju,SE
A5152,49048,-10.94002658,-37.07430084,aracaju,SE
A5153,49096,-10.875249,-37.09104075,aracaju,SE
A5154,49090,-10.89814983,-37.09104525,aracaju,SE
A5155,49065,-10.89859917,-37.05076915,aracaju,SE
A5156,49010,-10.91629867,-37.04918997,aracaju,SE
A5157,49015,-10.91848047,-37.05354922,aracaju,SE
A5158,49043,-10.88442717,-37.06682347,aracaju,SE
A5159,49037,-10.99250961,-37.07142243,aracaju,SE
A5160,49085,-10.90728199,-37.07717631,aracaju,SE
A5161,49055,-10.87118739,-37.05728383,aracaju,SE
A5162,49030,-10.96693745,-37.07027619,aracaju,SE
A5163,49087,-10.89065654,-37.08222426,aracaju,SE
A5164,49048,-10.94180323,-37.06674982,aracaju,SE
A5165,49045,-10.93068258,-37.06613025,aracaju,SE
A5166,49080,-10.91580093,-37.08517968,aracaju,SE
A5167,49030,-10.97230786,-37.0603449,aracaju,SE
A5168,49047,-10.93730445,-37.07001995,aracaju,SE
A5169,49055,-10.91578542,-37.06314149,aracaju,SE
A5170,49027,-10.93924311,-37.06366367,aracaju,SE
A5171,49025,-10.93720025,-37.05612314,aracaju,SE
A5172,49030,-10.97127571,-37.06921974,aracaju,SE
A5173,49095,-10.94635409,-37.08959434,aracaju,SE
A5174,49025,-10.93847284,-37.06196583,aracaju,SE
A5175,49027,-10.93698173,-37.06093528,aracaju,SE
A5176,49052,-10.91444835,-37.06181621,aracaju,SE
A5177,49075,-10.90460985,-37.07623298,aracaju,SE
A5178,49020,-10.93197239,-37.05854114,aracaju,SE
A5179,49020,-10.92743534,-37.04425757,aracaju,SE
A5180,49095,-10.87604982,-37.0513721,aracaju,SE
A5181,49025,-10.93591865,-37.0560825,aracaju,SE
A5182,49020,-10.93078905,-37.05067806,aracaju,SE
A5183,49045,-10.93111966,-37.06442335,aracaju,SE
A5184,49095,-10.92844241,-37.08348779,aracaju,SE
A5185,49050,-10.92839645,-37.06707317,aracaju,SE
A5186,49040,-10.95397205,-37.06302772,aracaju,SE
A5187,49037,-10.99570081,-37.0554926,aracaju,SE
A5188,49015,-10.9233705,-37.04516915,aracaju,SE
A5189,49042,-10.9785279,-37.06896519,aracaju,SE
A5190,49025,-10.93292846,-37.05817911,aracaju,SE
A5191,49092,-10.90317359,-37.09513766,aracaju,SE
A5192,49035,-10.98604354,-37.04776939,aracaju,SE
A5193,49025,-10.94034053,-37.05173933,aracaju,SE
A5194,49025,-10.93730376,-37.05609086,aracaju,SE
A5195,49040,-10.94760461,-37.0754175,aracaju,SE
A5196,49035,-10.98133422,-37.04778519,aracaju,SE
A5197,49065,-10.89233446,-37.05510933,aracaju,SE
A5198,49047,-10.93831931,-37.0723673,aracaju,SE
A5199,49032,-10.97318133,-37.05774384,aracaju,SE
A5200,49038,-10.99950318,-37.07100696,aracaju,SE
A5201,49027,-10.94649426,-37.06425029,aracaju,SE
A5202,49035,-10.97993246,-37.0443379,aracaju,SE
A5203,49010,-10.90975483,-37.0515695,aracaju,SE
A5204,49048,-10.9458142,-37.07137234,aracaju,SE
A5205,50060,-8.061694679,-34.88239284,recife,PE
A5206,50070,-8.062508669,-34.89729983,recife,PE
A5207,50070,-8.064403072,-34.8907438,recife,PE
A5208,50070,-8.062508669,-34.89729983,recife,PE
A5209,50070,-8.055137504,-34.89569679,recife,PE
A5210,50070,-8.061614392,-34.89663499,recife,PE
A5211,50040,-8.05487959,-34.87707501,recife,PE
A5212,50040,-8.053776011,-34.87633631,recife,PE
A5213,50070,-8.057450001,-34.89691503,recife,PE
A5214,50030,-8.063903598,-34.87317543,recife,PE
A5215,50070,-8.058324185,-34.8919138,recife,PE
A5216,50070,-8.063271,-34.8900075,recife,PE
A5217,50070,-8.058324185,-34.8919138,recife,PE
A5218,50050,-8.061181701,-34.88110359,recife,PE
A5219,50090,-8.073395979,-34.8997676,recife,PE
A5220,50090,-8.073222075,-34.89488891,recife,PE
A5221,50050,-8.059218741,-34.88352136,recife,PE
A5222,50050,-8.058471957,-34.88658959,recife,PE
A5223,50020,-8.066088566,-34.88166075,recife,PE
A5224,50050,-8.058148146,-34.87997637,recife,PE
A5225,50050,-8.055393653,-34.88956865,recife,PE
A5226,50030,-8.063857749,-34.87246544,recife,PE
A5227,50050,-8.060966623,-34.88097465,recife,PE
A5228,50050,-8.055281054,-34.88871442,recife,PE
A5229,50010,-8.064509008,-34.87740543,recife,PE
A5230,50070,-8.060781091,-34.89562513,recife,PE
A5231,50070,-8.061832833,-34.89556017,recife,PE
A5232,50020,-8.070148886,-34.88326886,recife,PE
A5233,50020,-8.069064653,-34.8790583,recife,PE
A5234,50030,-8.062324265,-34.87223587,recife,PE
A5235,50050,-8.052957115,-34.89001026,recife,PE
A5236,50070,-8.058301606,-34.8944995,recife,PE
A5237,50070,-8.060667339,-34.89288876,recife,PE
A5238,50020,-8.066154478,-34.88195175,recife,PE
A5239,50070,-8.06517658,-34.89604049,recife,PE
A5240,50050,-8.051908914,-34.89336321,recife,PE
A5241,50020,-8.065273012,-34.88220292,recife,PE
A5242,50070,-8.058176329,-34.89762324,recife,PE
A5243,50070,-8.059902119,-34.89015048,recife,PE
A5244,50040,-8.053341224,-34.87978581,recife,PE
A5245,50070,-8.058301606,-34.8944995,recife,PE
A5246,50050,-8.057678752,-34.87889709,recife,PE
A5247,50060,-8.061728731,-34.88633539,recife,PE
A5248,50060,-8.062632608,-34.88371411,recife,PE
A5249,50050,-8.056705222,-34.87972588,recife,PE
A5250,50050,-8.054361765,-34.88184481,recife,PE
A5251,50060,-8.066623515,-34.88904402,recife,PE
A5252,50070,-8.060909616,-34.89496795,recife,PE
A5253,50020,-8.066154478,-34.88195175,recife,PE
A5254,50020,-8.070458647,-34.88349135,recife,PE
A5255,50020,-8.068525544,-34.87959859,recife,PE
A5256,50070,-8.059123184,-34.88756703,recife,PE
A5257,50080,-8.070814859,-34.90102954,recife,PE
A5258,50050,-8.05401,-34.8923925,recife,PE
A5259,50070,-8.059241273,-34.89354111,recife,PE
A5260,50010,-8.065171257,-34.87949424,recife,PE
A5261,50020,-8.069819448,-34.88096407,recife,PE
A5262,50020,-8.066580402,-34.87708521,recife,PE
A5263,50050,-8.055015507,-34.8844776,recife,PE
A5264,50050,-8.050526497,-34.89005772,recife,PE
A5265,50060,-8.061220063,-34.88711978,recife,PE
A5266,50040,-8.049217023,-34.87487019,recife,PE
A5267,50050,-8.056518339,-34.87816499,recife,PE
A5268,50040,-8.050912376,-34.87832625,recife,PE
A5269,50010,-8.062639354,-34.87859402,recife,PE
A5270,50010,-8.062716657,-34.8777599,recife,PE
A5271,50020,-8.070289481,-34.88125657,recife,PE
A5272,50030,-8.058773965,-34.87167552,recife,PE
A5273,50050,-8.056680926,-34.88620712,recife,PE
A5274,50070,-8.066705542,-34.89284097,recife,PE
A5275,50050,-8.055070187,-34.88232209,recife,PE
A5276,50030,-8.063857749,-34.87246544,recife,PE
A5277,50050,-8.061181701,-34.88110359,recife,PE
A5278,50070,-8.062648806,-34.89593987,recife,PE
A5279,50070,-8.06398684,-34.89614742,recife,PE
A5280,50010,-8.063930546,-34.87692753,recife,PE
A5281,50070,-8.060909616,-34.89496795,recife,PE
A5282,50020,-8.06921715,-34.87913455,recife,PE
A5283,50070,-8.060168975,-34.8961333,recife,PE
A5284,50010,-8.06235351,-34.87946347,recife,PE
A5285,50050,-8.056052989,-34.89028728,recife,PE
A5286,50020,-8.066387902,-34.88108753,recife,PE
A5287,50020,-8.069228773,-34.87665284,recife,PE
A5288,50050,-8.052779043,-34.89409494,recife,PE
A5289,50040,-8.055134759,-34.87720561,recife,PE
A5290,50060,-8.067983596,-34.88802799,recife,PE
A5291,50090,-8.072167746,-34.88289141,recife,PE
A5292,50070,-8.066708434,-34.89371515,recife,PE
A5293,50050,-8.051908914,-34.89336321,recife,PE
A5294,50090,-8.073395979,-34.8997676,recife,PE
A5295,50030,-8.062227985,-34.87231683,recife,PE
A5296,50070,-8.058878211,-34.8912715,recife,PE
A5297,50070,-8.064653867,-34.8969845,recife,PE
A5298,50020,-8.070143448,-34.8811566,recife,PE
A5299,50020,-8.071259169,-34.87715186,recife,PE
A5300,50070,-8.06259578,-34.89624587,recife,PE
A5301,50050,-8.050557604,-34.89185468,recife,PE
A5302,50060,-8.0623125,-34.884963,recife,PE
A5303,50020,-8.066580402,-34.87708521,recife,PE
A5304,50090,-8.073620508,-34.89572947,recife,PE
A5305,50030,-8.062017454,-34.87177468,recife,PE
A5306,50050,-8.051877671,-34.88861764,recife,PE
A5307,50050,-8.053025689,-34.89042731,recife,PE
A5308,50070,-8.05780272,-34.89289566,recife,PE
A5309,50010,-8.064665382,-34.87680475,recife,PE
A5310,50070,-8.060390874,-34.88863771,recife,PE
A5311,50010,-8.063316474,-34.87697164,recife,PE
A5312,50020,-8.070877289,-34.87889781,recife,PE
A5313,50010,-8.063316474,-34.87697164,recife,PE
A5314,50070,-8.059215908,-34.89159703,recife,PE
A5315,50070,-8.056116607,-34.89573541,recife,PE
A5316,50060,-8.060856423,-34.88371152,recife,PE
A5317,50020,-8.070520411,-34.88360415,recife,PE
A5318,50080,-8.0718,-34.89485161,recife,PE
A5319,50050,-8.051106431,-34.89461073,recife,PE
A5320,50070,-8.057189462,-34.89612087,recife,PE
A5321,50090,-8.073395979,-34.8997676,recife,PE
A5322,50070,-8.058176329,-34.89762324,recife,PE
A5323,50050,-8.061181701,-34.88110359,recife,PE
A5324,50010,-8.065355116,-34.87629818,recife,PE
A5325,50050,-8.048189776,-34.89072414,recife,PE
A5326,50050,-8.056002709,-34.89432694,recife,PE
A5327,50030,-8.063504864,-34.87320461,recife,PE
A5328,50050,-8.055070187,-34.88232209,recife,PE
A5329,50050,-8.05401,-34.8923925,recife,PE
A5330,50030,-8.066105036,-34.8733578,recife,PE
A5331,50010,-8.064887867,-34.87868844,recife,PE
A5332,50050,-8.058589481,-34.88025554,recife,PE
A5333,50070,-8.064403072,-34.8907438,recife,PE
A5334,50070,-8.059145857,-34.89202903,recife,PE
A5335,50070,-8.062510243,-34.89303254,recife,PE
A5336,50030,-8.060240619,-34.87029858,recife,PE
A5337,50010,-8.065171257,-34.87949424,recife,PE
A5338,50060,-8.061089367,-34.88727982,recife,PE
A5339,50050,-8.051619447,-34.89213772,recife,PE
A5340,50070,-8.058235243,-34.8923053,recife,PE
A5341,50020,-8.067143179,-34.88188067,recife,PE
A5342,50070,-8.057108462,-34.89581037,recife,PE
A5343,50070,-8.060343119,-34.88860626,recife,PE
A5344,50070,-8.066708434,-34.89371515,recife,PE
A5345,50050,-8.051954123,-34.89341177,recife,PE
A5346,50010,-8.065249072,-34.88125597,recife,PE
A5347,50030,-8.063504864,-34.87320461,recife,PE
A5348,50070,-8.067787847,-34.89279192,recife,PE
A5349,50070,-8.060642334,-34.89287107,recife,PE
A5350,50040,-8.053341224,-34.87978581,recife,PE
A5351,50040,-8.055819775,-34.87857675,recife,PE
A5352,50070,-8.061427571,-34.89183463,recife,PE
A5353,50030,-8.062049672,-34.87136924,recife,PE
A5354,50010,-8.063280601,-34.87821054,recife,PE
A5355,50070,-8.057244353,-34.89632787,recife,PE
A5356,50050,-8.055070187,-34.88232209,recife,PE
A5357,50010,-8.063622964,-34.87897209,recife,PE
A5358,50070,-8.062059279,-34.89664323,recife,PE
A5359,50070,-8.059241273,-34.89354111,recife,PE
A5360,50070,-8.057108462,-34.89581037,recife,PE
A5361,50070,-8.059101115,-34.88904088,recife,PE
A5362,50070,-8.059123184,-34.88756703,recife,PE
A5363,50070,-8.061614392,-34.89663499,recife,PE
A5364,50050,-8.051877671,-34.88861764,recife,PE
A5365,50060,-8.06635288,-34.88748885,recife,PE
A5366,50040,-8.055371472,-34.8789888,recife,PE
A5367,50070,-8.066704167,-34.89663659,recife,PE
A5368,50050,-8.051908914,-34.89336321,recife,PE
A5369,50040,-8.054462022,-34.88070568,recife,PE
A5370,50050,-8.059891253,-34.88231417,recife,PE
A5371,50070,-8.063107125,-34.89715639,recife,PE
A5372,50060,-8.061561346,-34.88672869,recife,PE
A5373,50050,-8.05991465,-34.8802845,recife,PE
A5374,50010,-8.065171257,-34.87949424,recife,PE
A5375,50070,-8.06818304,-34.89197161,recife,PE
A5376,50070,-8.060734896,-34.89169297,recife,PE
A5377,50050,-8.051946171,-34.88723655,recife,PE
A5378,50010,-8.064887867,-34.87868844,recife,PE
A5379,50050,-8.060601919,-34.88112742,recife,PE
A5380,50040,-8.051320182,-34.87477821,recife,PE
A5381,50030,-8.062227985,-34.87231683,recife,PE
A5382,50050,-8.052391299,-34.88646789,recife,PE
A5383,50060,-8.056016644,-34.89438457,recife,PE
A5384,50050,-8.054346133,-34.88970435,recife,PE
A5385,50070,-8.060045867,-34.89363357,recife,PE
A5386,50030,-8.06433848,-34.87251943,recife,PE
A5387,50060,-8.065473611,-34.88707035,recife,PE
A5388,50070,-8.066689274,-34.89373901,recife,PE
A5389,50020,-8.067273821,-34.88185439,recife,PE
A5390,50090,-8.073372699,-34.89216099,recife,PE
A5391,50050,-8.051103461,-34.89460841,recife,PE
A5392,50050,-8.057678752,-34.87889709,recife,PE
A5393,50070,-8.06398684,-34.89614742,recife,PE
A5394,50070,-8.057189462,-34.89612087,recife,PE
A5395,50050,-8.058537672,-34.8853069,recife,PE
A5396,50060,-8.0623125,-34.884963,recife,PE
A5397,50050,-8.050585348,-34.89338578,recife,PE
A5398,53012,-5.783670911,-35.1969468,natal,RN
A5399,57060,-9.590206631,-35.76699665,maceio,AL
A5400,57073,-9.563074324,-35.77119958,maceio,AL
A5401,57020,-9.536067882,-35.7514037,maceio,AL
A5402,57061,-9.577033478,-35.77185498,maceio,AL
A5403,57038,-9.632971027,-35.6969696,maceio,AL
A5404,57044,-9.62863786,-35.7113837,maceio,AL
A5405,57035,-9.65644157,-35.7119949,maceio,AL
A5406,57040,-9.649288289,-35.72445273,maceio,AL
A5407,57010,-9.67352297,-35.75955,maceió,AL
A5408,57046,-9.613217239,-35.71963365,maceio,AL
A5409,57010,-9.670556796,-35.75403473,maceio,AL
A5410,57035,-9.657588511,-35.70809412,maceió,AL
A5411,57030,-9.665630676,-35.7183083,maceio,AL
A5412,57035,-9.655892434,-35.70042209,maceio,AL
A5413,57063,-9.617634,-35.7627105,maceio,AL
A5414,57051,-9.651071003,-35.73143997,maceio,AL
A5415,57051,-9.652950387,-35.73263057,maceio,AL
A5416,57035,-9.656653957,-35.70960004,maceio,AL
A5417,58035,-7.062454677,-34.84178048,joao pessoa,PB
A5418,58037,-7.090751803,-34.8369299,joao pessoa,PB
A5419,58038,-7.101960317,-34.84236014,joão pessoa,PB
A5420,58080,-7.170129768,-34.88957283,joao pessoa,PB
A5421,58039,-7.113370709,-34.82467295,joao pessoa,PB
A5422,58052,-7.157376566,-34.83253336,joao pessoa,PB
A5423,58030,-7.115545624,-34.8557625,joao pessoa,PB
A5424,58032,-7.119528406,-34.83336265,joao pessoa,PB
A5425,58071,-7.166582105,-34.86345019,joão pessoa,PB
A5426,58053,-7.151973655,-34.84781753,joao pessoa,PB
A5427,58013,-7.122313509,-34.88201563,joao pessoa,PB
A5428,58013,-7.122529907,-34.86944657,joao pessoa,PB
A5429,58051,-7.152091417,-34.83820211,joao pessoa,PB
A5430,58033,-7.113187518,-34.8398525,joao pessoa,PB
A5431,58013,-7.120495026,-34.87771321,joao pessoa,PB
A5432,58076,-7.17546112,-34.88217123,joao pessoa,PB
A5433,58083,-7.180546969,-34.9227016,joao pessoa,PB
A5434,58010,-7.117192928,-34.88896398,joão pessoa,PB
A5435,58025,-7.113009226,-34.86325657,joao pessoa,PB
A5436,58035,-7.070276338,-34.83912686,joao pessoa,PB
A5437,58028,-7.10364336,-34.85683923,joao pessoa,PB
A5438,58051,-7.14604151,-34.84201144,joao pessoa,PB
